vert,x,y,z,X_up,X_down,y_up,y_down,z_up,z_down
31860,10,37,12,3,6,3,2,1,2
31861,11,37,12,5,2,10,8,3,10
31862,12,37,12,1,8,10,5,0,3
31863,13,37,12,2,8,0,2,8,7
31864,14,37,12,9,8,0,6,9,8
31865,15,37,12,2,7,2,8,6,3
31866,16,37,12,2,10,8,6,10,6
31867,17,37,12,10,4,8,8,10,8
31868,18,37,12,10,2,4,9,5,7
31869,19,37,12,8,10,7,6,0,9
31870,20,37,12,10,1,0,4,2,4
31871,21,37,12,2,1,3,10,3,3
31872,22,37,12,4,3,4,4,4,7
31873,23,37,12,7,7,6,0,9,10
31874,24,37,12,8,5,7,1,9,9
31875,25,37,12,2,8,7,0,8,5
31876,26,37,12,9,2,3,4,3,1
31877,27,37,12,5,3,7,2,6,2
31878,28,37,12,5,0,7,10,0,5
31879,29,37,12,9,8,10,7,4,4
31880,30,37,12,3,10,0,7,7,10
31881,31,37,12,5,5,4,4,5,9
31882,32,37,12,6,5,9,3,10,8
31883,33,37,12,4,6,10,8,4,1
31884,34,37,12,8,9,8,1,8,8
31885,35,37,12,9,3,4,7,3,6
31886,36,37,12,0,9,10,7,4,0
31887,37,37,12,6,2,3,6,8,8
31888,38,37,12,1,6,10,10,2,10
31889,39,37,12,6,10,7,9,9,9
31890,40,37,12,3,8,5,7,7,4
31891,41,37,12,1,2,3,6,10,0
31892,42,37,12,0,6,4,3,0,7
31893,43,37,12,2,6,1,4,9,1
31894,44,37,12,10,8,3,4,3,4
31895,45,37,12,5,7,3,3,10,2
31896,46,37,12,8,0,2,7,4,5
31897,47,37,12,10,9,5,3,3,9
31898,48,37,12,3,1,5,7,4,9
31899,49,37,12,6,3,4,4,10,5
31900,0,38,12,4,5,2,0,4,10
31901,1,38,12,7,2,4,8,2,4
31902,2,38,12,5,1,8,5,4,1
31903,3,38,12,1,10,8,5,6,0
31904,4,38,12,8,1,1,4,1,4
31905,5,38,12,3,4,1,2,0,4
31906,6,38,12,1,8,6,1,1,4
31907,7,38,12,1,6,3,1,10,8
31908,8,38,12,0,6,3,8,0,9
31909,9,38,12,6,10,7,2,3,10
31910,10,38,12,7,2,2,5,5,3
31911,11,38,12,1,8,0,6,8,10
31912,12,38,12,3,4,4,8,4,1
31913,13,38,12,9,10,10,3,4,0
31914,14,38,12,2,8,6,10,0,6
31915,15,38,12,3,7,5,5,1,2
31916,16,38,12,9,10,4,2,1,1
31917,17,38,12,2,9,4,9,2,2
31918,18,38,12,1,1,3,1,8,3
31919,19,38,12,5,5,2,7,5,10
31920,20,38,12,10,4,5,5,9,8
31921,21,38,12,2,10,10,2,8,0
31922,22,38,12,10,6,9,1,6,7
31923,23,38,12,2,2,10,8,7,1
31924,24,38,12,4,1,7,3,1,7
31925,25,38,12,7,0,8,4,5,9
31926,26,38,12,1,2,4,1,6,10
31927,27,38,12,4,4,5,0,1,9
31928,28,38,12,6,3,9,9,9,7
31929,29,38,12,6,0,9,5,7,9
31930,30,38,12,2,0,10,9,5,2
31931,31,38,12,5,3,1,2,0,4
31932,32,38,12,9,3,7,8,10,8
31933,33,38,12,3,3,2,5,3,6
31934,34,38,12,7,5,7,7,9,5
31935,35,38,12,0,0,8,9,9,5
31936,36,38,12,1,1,8,0,9,0
31937,37,38,12,4,1,5,6,0,6
31938,38,38,12,9,9,7,2,5,9
31939,39,38,12,10,5,6,9,4,2
31940,40,38,12,2,8,10,1,6,0
31941,41,38,12,2,0,8,10,8,6
31942,42,38,12,9,7,0,8,9,2
31943,43,38,12,7,1,1,4,9,9
31944,44,38,12,5,3,9,5,4,10
31945,45,38,12,1,2,9,9,10,10
31946,46,38,12,5,0,10,9,5,7
31947,47,38,12,5,4,6,0,4,9
31948,48,38,12,1,5,7,5,2,2
31949,49,38,12,7,10,0,3,2,1
31950,0,39,12,5,4,3,5,8,3
31951,1,39,12,10,5,8,3,7,4
31952,2,39,12,10,8,0,9,4,7
31953,3,39,12,1,8,0,0,9,8
31954,4,39,12,4,10,5,3,9,4
31955,5,39,12,1,2,5,4,8,0
31956,6,39,12,0,2,10,8,2,6
31957,7,39,12,9,6,10,9,3,10
31958,8,39,12,8,0,7,9,5,2
31959,9,39,12,3,3,10,2,2,8
31960,10,39,12,1,8,10,3,4,10
31961,11,39,12,3,10,7,10,7,5
31962,12,39,12,9,10,2,1,6,2
31963,13,39,12,6,2,4,1,6,9
31964,14,39,12,9,7,9,2,10,8
31965,15,39,12,6,5,0,6,9,6
31966,16,39,12,2,2,5,9,5,4
31967,17,39,12,9,5,0,6,3,1
31968,18,39,12,1,5,9,5,0,4
31969,19,39,12,3,2,8,9,4,0
31970,20,39,12,0,1,9,1,9,7
31971,21,39,12,6,5,5,8,5,0
31972,22,39,12,5,3,3,4,5,7
31973,23,39,12,0,5,2,5,0,7
31974,24,39,12,0,1,3,1,2,6
31975,25,39,12,6,2,0,1,7,6
31976,26,39,12,7,4,0,6,5,7
31977,27,39,12,6,8,6,2,3,8
31978,28,39,12,5,1,0,9,4,9
31979,29,39,12,9,7,10,6,6,0
31980,30,39,12,4,2,7,4,4,3
31981,31,39,12,1,6,4,5,10,10
31982,32,39,12,4,1,10,7,1,8
31983,33,39,12,8,9,1,4,5,3
31984,34,39,12,3,6,10,5,3,3
31985,35,39,12,10,9,9,5,7,9
31986,36,39,12,10,9,6,9,6,5
31987,37,39,12,1,0,9,2,9,3
31988,38,39,12,1,4,1,3,2,0
31989,39,39,12,2,7,10,9,8,10
31990,40,39,12,0,4,6,5,7,6
31991,41,39,12,0,1,4,1,10,10
31992,42,39,12,0,7,1,4,9,4
31993,43,39,12,1,4,1,10,5,7
31994,44,39,12,10,3,3,5,2,10
31995,45,39,12,9,9,2,6,7,6
31996,46,39,12,4,4,1,5,10,8
31997,47,39,12,1,2,2,0,0,0
31998,48,39,12,0,5,2,10,9,9
31999,49,39,12,4,2,0,0,1,0
32000,0,40,12,3,1,10,8,7,3
32001,1,40,12,0,9,3,1,6,9
32002,2,40,12,7,6,5,4,6,3
32003,3,40,12,2,8,7,8,2,7
32004,4,40,12,8,1,3,3,8,9
32005,5,40,12,2,3,7,0,0,1
32006,6,40,12,6,0,6,8,0,4
32007,7,40,12,6,9,5,2,1,8
32008,8,40,12,7,9,4,2,4,4
32009,9,40,12,8,2,2,3,6,2
32010,10,40,12,3,7,2,1,1,10
32011,11,40,12,8,10,9,10,6,3
32012,12,40,12,0,4,4,1,4,7
32013,13,40,12,5,5,4,10,6,5
32014,14,40,12,5,2,2,5,10,6
32015,15,40,12,3,2,4,9,0,4
32016,16,40,12,4,1,3,3,10,6
32017,17,40,12,10,3,3,9,3,6
32018,18,40,12,0,8,3,8,4,9
32019,19,40,12,6,9,0,8,8,7
32020,20,40,12,9,9,7,0,5,9
32021,21,40,12,6,9,2,3,7,6
32022,22,40,12,8,10,4,8,9,7
32023,23,40,12,8,8,0,9,6,2
32024,24,40,12,6,6,7,6,3,5
32025,25,40,12,5,6,1,9,7,4
32026,26,40,12,7,10,7,4,4,8
32027,27,40,12,3,6,1,7,8,9
32028,28,40,12,5,5,5,7,8,3
32029,29,40,12,0,6,7,9,8,9
32030,30,40,12,3,9,4,9,7,6
32031,31,40,12,7,0,0,4,4,3
32032,32,40,12,10,3,7,3,5,6
32033,33,40,12,4,6,0,8,0,0
32034,34,40,12,0,5,8,7,7,1
32035,35,40,12,8,3,6,7,10,8
32036,36,40,12,9,8,8,4,0,7
32037,37,40,12,3,1,5,6,8,7
32038,38,40,12,10,9,6,6,9,7
32039,39,40,12,1,9,5,1,5,0
32040,40,40,12,4,9,2,6,5,5
32041,41,40,12,4,2,1,1,10,2
32042,42,40,12,0,1,10,9,5,6
32043,43,40,12,10,6,3,6,6,9
32044,44,40,12,3,0,8,6,8,6
32045,45,40,12,8,7,7,3,1,7
32046,46,40,12,9,10,8,4,6,6
32047,47,40,12,0,6,9,6,5,5
32048,48,40,12,2,2,7,3,1,4
32049,49,40,12,1,6,7,5,1,8
32050,0,41,12,8,5,4,1,1,1
32051,1,41,12,10,6,8,1,0,6
32052,2,41,12,5,8,1,5,8,2
32053,3,41,12,1,7,9,7,5,0
32054,4,41,12,7,1,7,7,0,7
32055,5,41,12,2,10,6,5,2,2
32056,6,41,12,0,1,0,7,0,10
32057,7,41,12,1,7,4,9,7,4
32058,8,41,12,1,8,5,5,0,2
32059,9,41,12,5,3,9,2,6,6
32060,10,41,12,5,3,10,0,6,10
32061,11,41,12,8,8,3,8,5,0
32062,12,41,12,10,0,3,1,1,0
32063,13,41,12,1,7,2,4,3,3
32064,14,41,12,10,6,1,5,9,8
32065,15,41,12,8,8,3,0,9,3
32066,16,41,12,3,7,7,8,4,1
32067,17,41,12,6,1,9,3,2,3
32068,18,41,12,0,6,10,1,9,3
32069,19,41,12,1,0,6,9,5,0
32070,20,41,12,6,3,10,6,0,10
32071,21,41,12,9,9,1,2,1,7
32072,22,41,12,1,1,4,4,8,7
32073,23,41,12,6,3,6,2,6,2
32074,24,41,12,4,9,9,10,2,0
32075,25,41,12,5,8,10,3,2,10
32076,26,41,12,0,4,4,10,8,8
32077,27,41,12,2,2,5,10,0,2
32078,28,41,12,5,1,3,8,2,7
32079,29,41,12,9,5,1,1,3,9
32080,30,41,12,0,6,7,4,9,6
32081,31,41,12,9,3,5,0,4,5
32082,32,41,12,5,2,0,7,3,5
32083,33,41,12,7,5,0,6,5,2
32084,34,41,12,5,2,6,3,7,5
32085,35,41,12,8,7,6,10,4,6
32086,36,41,12,7,10,3,5,3,2
32087,37,41,12,8,2,4,3,5,3
32088,38,41,12,7,10,6,6,9,0
32089,39,41,12,2,7,3,4,2,1
32090,40,41,12,1,5,9,5,9,9
32091,41,41,12,1,3,0,2,3,6
32092,42,41,12,5,3,5,7,3,4
32093,43,41,12,9,3,2,9,1,8
32094,44,41,12,3,7,10,4,8,3
32095,45,41,12,5,10,8,1,8,6
32096,46,41,12,5,4,10,0,9,7
32097,47,41,12,3,8,1,0,10,8
32098,48,41,12,8,2,1,1,2,2
32099,49,41,12,1,3,1,9,8,2
32100,0,42,12,5,4,1,7,10,7
32101,1,42,12,9,6,0,5,5,1
32102,2,42,12,9,3,7,0,10,1
32103,3,42,12,0,9,8,8,1,6
32104,4,42,12,5,8,3,10,8,1
32105,5,42,12,2,1,7,8,8,6
32106,6,42,12,8,8,9,4,4,7
32107,7,42,12,0,6,7,7,2,10
32108,8,42,12,3,3,1,10,9,3
32109,9,42,12,1,9,5,2,3,9
32110,10,42,12,10,4,2,4,3,0
32111,11,42,12,5,3,7,0,5,7
32112,12,42,12,10,5,8,3,9,3
32113,13,42,12,8,3,7,9,7,5
32114,14,42,12,6,2,8,8,2,6
32115,15,42,12,6,9,5,9,9,9
32116,16,42,12,4,4,9,4,1,4
32117,17,42,12,6,0,10,7,10,1
32118,18,42,12,7,6,0,7,2,9
32119,19,42,12,5,2,8,10,2,4
32120,20,42,12,4,7,5,0,8,8
32121,21,42,12,9,6,0,10,2,4
32122,22,42,12,3,6,9,7,1,6
32123,23,42,12,4,8,9,8,0,2
32124,24,42,12,8,6,5,8,8,1
32125,25,42,12,7,3,3,10,8,9
32126,26,42,12,10,7,8,3,3,3
32127,27,42,12,1,2,6,5,0,5
32128,28,42,12,0,5,10,10,4,4
32129,29,42,12,2,1,7,5,7,3
32130,30,42,12,2,4,3,4,10,9
32131,31,42,12,6,1,8,5,1,6
32132,32,42,12,9,9,6,8,6,0
32133,33,42,12,0,1,5,6,2,8
32134,34,42,12,5,7,9,1,5,6
32135,35,42,12,9,7,3,5,7,10
32136,36,42,12,9,7,9,0,2,2
32137,37,42,12,9,7,3,3,3,3
32138,38,42,12,6,10,1,3,8,9
32139,39,42,12,2,6,3,1,1,6
32140,40,42,12,7,5,5,0,0,9
32141,41,42,12,3,0,5,5,3,10
32142,42,42,12,3,2,4,10,6,2
32143,43,42,12,1,10,5,8,9,3
32144,44,42,12,9,0,1,7,1,2
32145,45,42,12,9,10,1,2,5,7
32146,46,42,12,10,5,0,7,3,6
32147,47,42,12,1,9,3,0,3,6
32148,48,42,12,2,2,5,9,5,7
32149,49,42,12,2,4,0,3,6,5
32150,0,43,12,7,9,1,9,0,0
32151,1,43,12,7,4,0,2,4,10
32152,2,43,12,2,2,6,5,6,7
32153,3,43,12,2,9,4,8,9,10
32154,4,43,12,9,0,4,6,1,2
32155,5,43,12,2,6,2,1,7,5
32156,6,43,12,5,6,8,2,2,6
32157,7,43,12,7,9,5,3,8,1
32158,8,43,12,8,1,6,5,5,9
32159,9,43,12,1,2,10,3,4,5
32160,10,43,12,2,4,4,4,10,10
32161,11,43,12,2,7,7,0,6,10
32162,12,43,12,2,10,0,2,5,2
32163,13,43,12,0,4,7,7,9,3
32164,14,43,12,1,0,10,8,1,8
32165,15,43,12,7,0,2,7,7,7
32166,16,43,12,0,7,7,10,0,5
32167,17,43,12,8,1,5,2,4,0
32168,18,43,12,7,1,3,9,5,7
32169,19,43,12,6,0,3,8,8,7
32170,20,43,12,9,7,3,2,2,8
32171,21,43,12,0,10,7,7,5,1
32172,22,43,12,10,0,4,10,10,1
32173,23,43,12,0,4,2,6,2,3
32174,24,43,12,6,7,3,9,6,5
32175,25,43,12,7,6,5,3,5,5
32176,26,43,12,6,6,10,10,5,4
32177,27,43,12,3,2,10,10,0,5
32178,28,43,12,7,4,5,0,6,6
32179,29,43,12,7,4,8,3,3,9
32180,30,43,12,4,1,9,5,1,7
32181,31,43,12,0,5,3,0,10,1
32182,32,43,12,7,6,1,8,7,4
32183,33,43,12,4,8,8,3,8,9
32184,34,43,12,4,0,6,7,6,6
32185,35,43,12,9,8,8,2,4,5
32186,36,43,12,9,7,5,5,2,10
32187,37,43,12,8,10,2,10,5,3
32188,38,43,12,1,0,6,1,3,8
32189,39,43,12,4,6,9,10,0,8
32190,40,43,12,3,2,9,7,1,5
32191,41,43,12,4,9,5,9,7,7
32192,42,43,12,10,4,9,0,6,3
32193,43,43,12,4,4,7,0,4,6
32194,44,43,12,4,9,0,2,9,2
32195,45,43,12,10,1,8,0,8,7
32196,46,43,12,2,10,7,5,3,9
32197,47,43,12,9,2,7,7,3,10
32198,48,43,12,3,0,5,6,6,5
32199,49,43,12,7,9,2,4,7,7
32200,0,44,12,10,8,0,0,1,9
32201,1,44,12,4,1,4,4,0,7
32202,2,44,12,6,10,1,5,9,10
32203,3,44,12,5,9,1,4,1,9
32204,4,44,12,1,8,9,8,0,2
32205,5,44,12,9,10,8,3,5,3
32206,6,44,12,0,6,6,1,4,10
32207,7,44,12,7,2,8,3,8,9
32208,8,44,12,2,3,8,5,7,5
32209,9,44,12,7,8,4,1,3,0
32210,10,44,12,7,10,4,7,0,7
32211,11,44,12,9,4,9,7,1,1
32212,12,44,12,1,1,7,6,1,8
32213,13,44,12,10,7,10,10,3,3
32214,14,44,12,3,2,2,9,7,0
32215,15,44,12,4,1,10,7,4,2
32216,16,44,12,0,2,5,8,7,8
32217,17,44,12,6,0,10,0,9,3
32218,18,44,12,0,2,1,4,5,6
32219,19,44,12,2,3,9,1,2,0
32220,20,44,12,2,3,9,10,3,4
32221,21,44,12,0,2,3,5,0,4
32222,22,44,12,3,1,7,6,2,4
32223,23,44,12,0,2,8,5,3,6
32224,24,44,12,3,8,9,7,6,7
32225,25,44,12,1,10,9,7,4,1
32226,26,44,12,10,5,1,5,10,2
32227,27,44,12,9,7,8,7,10,3
32228,28,44,12,8,9,9,1,8,6
32229,29,44,12,8,0,7,4,7,3
32230,30,44,12,2,9,4,5,0,10
32231,31,44,12,8,0,8,5,9,1
32232,32,44,12,5,4,10,1,9,7
32233,33,44,12,1,9,8,8,9,9
32234,34,44,12,9,4,2,8,2,3
32235,35,44,12,3,8,2,10,6,6
32236,36,44,12,3,7,6,3,2,3
32237,37,44,12,4,2,9,7,5,0
32238,38,44,12,7,7,10,7,6,8
32239,39,44,12,6,5,6,7,4,8
32240,40,44,12,3,1,9,1,0,3
32241,41,44,12,5,5,3,4,2,2
32242,42,44,12,9,1,1,3,8,9
32243,43,44,12,5,9,8,1,2,6
32244,44,44,12,4,4,2,7,7,2
32245,45,44,12,9,1,7,9,10,8
32246,46,44,12,0,6,1,7,4,0
32247,47,44,12,5,5,6,4,10,8
32248,48,44,12,8,7,5,5,9,6
32249,49,44,12,9,8,4,2,9,3
32250,0,45,12,1,1,9,10,8,1
32251,1,45,12,9,9,10,4,8,6
32252,2,45,12,0,6,0,7,1,5
32253,3,45,12,3,4,5,5,4,7
32254,4,45,12,9,10,1,5,1,1
32255,5,45,12,0,9,7,2,4,6
32256,6,45,12,5,4,0,5,1,0
32257,7,45,12,2,1,6,1,1,1
32258,8,45,12,7,5,2,6,6,8
32259,9,45,12,10,6,0,1,6,2
32260,10,45,12,4,0,0,0,7,2
32261,11,45,12,5,5,3,1,1,4
32262,12,45,12,8,0,3,8,9,5
32263,13,45,12,6,3,0,0,8,7
32264,14,45,12,5,7,3,9,3,7
32265,15,45,12,9,9,4,10,4,5
32266,16,45,12,5,0,2,7,2,1
32267,17,45,12,6,5,1,6,7,0
32268,18,45,12,8,0,10,1,7,1
32269,19,45,12,2,9,1,3,5,7
32270,20,45,12,2,1,6,1,0,8
32271,21,45,12,2,4,5,9,4,2
32272,22,45,12,7,9,9,3,0,9
32273,23,45,12,8,3,7,4,0,6
32274,24,45,12,10,3,7,0,8,1
32275,25,45,12,1,10,2,3,5,6
32276,26,45,12,10,10,9,8,0,8
32277,27,45,12,2,10,9,2,1,1
32278,28,45,12,8,7,4,3,1,1
32279,29,45,12,5,7,7,0,4,2
32280,30,45,12,9,10,10,3,3,9
32281,31,45,12,1,4,4,4,4,3
32282,32,45,12,1,7,2,3,9,6
32283,33,45,12,8,8,5,6,1,1
32284,34,45,12,1,9,10,8,7,8
32285,35,45,12,4,5,10,1,7,2
32286,36,45,12,9,7,0,10,8,4
32287,37,45,12,6,0,10,10,4,6
32288,38,45,12,3,1,7,4,4,2
32289,39,45,12,2,2,7,10,10,8
32290,40,45,12,2,2,9,3,2,0
32291,41,45,12,0,10,7,5,3,3
32292,42,45,12,10,6,4,0,3,5
32293,43,45,12,2,8,10,4,8,8
32294,44,45,12,10,6,4,2,3,8
32295,45,45,12,2,4,2,1,4,0
32296,46,45,12,4,6,7,4,8,10
32297,47,45,12,2,10,6,3,10,1
32298,48,45,12,8,5,1,1,1,6
32299,49,45,12,6,7,7,8,2,6
32300,0,46,12,1,1,2,5,1,0
32301,1,46,12,6,5,2,5,6,5
32302,2,46,12,4,5,5,2,7,6
32303,3,46,12,6,4,7,4,4,3
32304,4,46,12,4,3,4,8,10,7
32305,5,46,12,3,5,3,5,6,1
32306,6,46,12,4,7,4,8,4,3
32307,7,46,12,0,7,9,2,3,9
32308,8,46,12,3,7,1,1,9,7
32309,9,46,12,6,1,3,8,3,6
32310,10,46,12,2,5,9,10,7,10
32311,11,46,12,4,10,9,5,6,8
32312,12,46,12,4,3,3,6,5,9
32313,13,46,12,10,10,6,8,3,4
32314,14,46,12,7,6,5,1,4,4
32315,15,46,12,8,6,6,9,4,0
32316,16,46,12,0,8,10,7,7,6
32317,17,46,12,0,2,8,9,4,1
32318,18,46,12,10,9,0,2,0,5
32319,19,46,12,7,8,3,2,5,4
32320,20,46,12,0,10,9,9,9,10
32321,21,46,12,7,8,1,3,7,9
32322,22,46,12,6,9,4,0,8,7
32323,23,46,12,1,6,1,9,4,10
32324,24,46,12,6,6,6,1,7,4
32325,25,46,12,4,5,7,8,8,10
32326,26,46,12,8,5,6,8,1,10
32327,27,46,12,1,4,2,0,5,1
32328,28,46,12,4,4,5,6,1,6
32329,29,46,12,3,4,9,5,3,8
32330,30,46,12,9,3,6,5,5,0
32331,31,46,12,6,5,8,8,4,1
32332,32,46,12,4,3,3,6,4,4
32333,33,46,12,9,3,7,3,4,3
32334,34,46,12,10,1,2,10,4,7
32335,35,46,12,2,8,5,1,4,10
32336,36,46,12,7,6,4,9,10,0
32337,37,46,12,4,0,0,6,8,0
32338,38,46,12,6,1,8,3,7,1
32339,39,46,12,5,8,4,9,5,5
32340,40,46,12,4,7,5,9,7,7
32341,41,46,12,8,9,8,8,8,2
32342,42,46,12,8,10,10,2,5,1
32343,43,46,12,1,9,6,9,1,1
32344,44,46,12,5,9,3,2,9,10
32345,45,46,12,6,2,7,6,4,2
32346,46,46,12,8,5,9,1,5,0
32347,47,46,12,3,4,1,2,0,10
32348,48,46,12,4,0,4,1,3,3
32349,49,46,12,5,5,10,5,4,6
32350,0,47,12,5,5,5,9,0,5
32351,1,47,12,7,4,9,1,7,3
32352,2,47,12,2,2,6,7,4,5
32353,3,47,12,3,4,4,10,9,7
32354,4,47,12,9,4,6,4,0,6
32355,5,47,12,4,9,7,4,4,5
32356,6,47,12,4,6,9,0,4,1
32357,7,47,12,10,1,2,3,2,10
32358,8,47,12,3,2,0,2,0,2
32359,9,47,12,8,0,7,3,2,2
32360,10,47,12,9,1,1,2,10,3
32361,11,47,12,3,0,7,7,5,5
32362,12,47,12,0,4,5,6,7,2
32363,13,47,12,10,5,9,0,3,10
32364,14,47,12,9,1,10,4,7,10
32365,15,47,12,10,0,7,5,7,10
32366,16,47,12,2,1,3,10,7,0
32367,17,47,12,2,0,9,10,2,2
32368,18,47,12,5,7,4,1,2,6
32369,19,47,12,8,5,9,4,4,7
32370,20,47,12,3,2,0,6,4,1
32371,21,47,12,6,5,10,1,1,5
32372,22,47,12,4,10,8,3,10,2
32373,23,47,12,1,6,7,6,10,6
32374,24,47,12,10,8,7,2,5,9
32375,25,47,12,6,8,6,2,0,4
32376,26,47,12,5,9,3,6,5,2
32377,27,47,12,1,0,1,7,9,4
32378,28,47,12,6,10,6,6,6,1
32379,29,47,12,10,3,4,3,6,9
32380,30,47,12,9,5,3,5,7,2
32381,31,47,12,0,5,5,0,8,1
32382,32,47,12,9,10,4,10,7,1
32383,33,47,12,4,6,7,1,4,0
32384,34,47,12,6,3,10,4,3,8
32385,35,47,12,5,1,1,5,9,4
32386,36,47,12,7,7,8,5,4,3
32387,37,47,12,4,10,6,3,9,7
32388,38,47,12,10,3,0,4,9,8
32389,39,47,12,8,6,2,5,9,8
32390,40,47,12,5,2,1,9,4,10
32391,41,47,12,0,2,7,0,2,7
32392,42,47,12,7,6,7,5,2,2
32393,43,47,12,3,3,2,10,7,6
32394,44,47,12,2,5,0,1,2,2
32395,45,47,12,2,10,3,1,4,0
32396,46,47,12,4,8,1,0,8,3
32397,47,47,12,6,3,7,9,2,6
32398,48,47,12,8,6,3,2,9,5
32399,49,47,12,8,1,9,2,1,7
32400,0,48,12,10,3,8,9,0,10
32401,1,48,12,3,3,9,3,3,0
32402,2,48,12,7,9,9,1,0,7
32403,3,48,12,0,0,0,4,7,9
32404,4,48,12,0,9,6,4,5,7
32405,5,48,12,3,5,9,10,1,2
32406,6,48,12,4,8,6,5,8,0
32407,7,48,12,8,1,4,10,5,9
32408,8,48,12,4,3,0,3,6,6
32409,9,48,12,9,6,6,10,5,10
32410,10,48,12,5,3,1,7,0,7
32411,11,48,12,10,2,9,8,4,10
32412,12,48,12,2,4,9,4,6,4
32413,13,48,12,0,3,2,10,8,3
32414,14,48,12,2,8,7,5,6,4
32415,15,48,12,4,10,4,7,1,1
32416,16,48,12,6,0,8,4,8,10
32417,17,48,12,7,3,5,6,6,5
32418,18,48,12,3,6,5,0,5,4
32419,19,48,12,9,7,0,2,4,9
32420,20,48,12,5,4,2,9,1,1
32421,21,48,12,1,10,1,10,2,4
32422,22,48,12,3,3,9,7,1,1
32423,23,48,12,9,3,6,10,0,10
32424,24,48,12,4,5,6,3,6,5
32425,25,48,12,3,8,4,1,9,10
32426,26,48,12,4,4,2,2,4,5
32427,27,48,12,2,9,6,7,7,8
32428,28,48,12,2,5,2,10,6,0
32429,29,48,12,5,8,4,7,1,8
32430,30,48,12,1,6,3,0,7,8
32431,31,48,12,9,4,0,5,7,2
32432,32,48,12,7,10,5,8,9,3
32433,33,48,12,7,5,7,3,9,7
32434,34,48,12,10,10,3,2,1,6
32435,35,48,12,8,9,7,10,2,5
32436,36,48,12,4,3,5,5,7,0
32437,37,48,12,10,4,10,1,1,5
32438,38,48,12,10,3,4,1,4,3
32439,39,48,12,10,8,9,1,8,6
32440,40,48,12,5,2,1,4,9,2
32441,41,48,12,7,8,10,0,2,1
32442,42,48,12,8,7,7,3,6,1
32443,43,48,12,4,9,0,3,3,1
32444,44,48,12,6,6,3,6,4,2
32445,45,48,12,6,8,3,9,2,0
32446,46,48,12,1,7,8,5,0,6
32447,47,48,12,6,4,10,3,6,9
32448,48,48,12,8,7,7,4,8,9
32449,49,48,12,2,10,5,5,7,0
32450,0,49,12,1,8,8,4,4,9
32451,1,49,12,0,0,4,3,5,5
32452,2,49,12,5,0,6,3,2,8
32453,3,49,12,8,3,4,5,6,2
32454,4,49,12,1,2,6,1,1,9
32455,5,49,12,8,2,2,9,3,4
32456,6,49,12,7,10,10,8,3,10
32457,7,49,12,10,10,0,9,9,1
32458,8,49,12,1,1,0,8,4,6
32459,9,49,12,10,3,10,10,7,8
32460,10,49,12,9,4,0,5,10,7
32461,11,49,12,6,5,2,2,5,5
32462,12,49,12,1,0,1,8,3,8
32463,13,49,12,5,4,4,1,1,3
32464,14,49,12,7,1,0,6,10,10
32465,15,49,12,5,4,9,1,7,0
32466,16,49,12,8,1,0,8,5,5
32467,17,49,12,6,5,10,1,2,1
32468,18,49,12,8,0,9,7,7,6
32469,19,49,12,7,8,0,3,10,10
32470,20,49,12,4,1,3,1,6,7
32471,21,49,12,5,6,0,6,3,9
32472,22,49,12,7,0,4,7,4,5
32473,23,49,12,0,4,8,4,10,5
32474,24,49,12,6,5,6,0,10,6
32475,25,49,12,1,4,10,2,5,5
32476,26,49,12,3,2,2,3,10,1
32477,27,49,12,0,0,4,1,3,4
32478,28,49,12,5,5,8,6,6,0
32479,29,49,12,3,5,7,0,3,7
32480,30,49,12,8,8,9,8,6,8
32481,31,49,12,0,6,3,3,3,10
32482,32,49,12,3,5,8,10,4,9
32483,33,49,12,9,3,2,6,4,3
32484,34,49,12,5,9,5,8,6,6
32485,35,49,12,0,1,7,10,4,9
32486,36,49,12,0,4,2,1,1,7
32487,37,49,12,4,3,9,9,3,10
32488,38,49,12,6,10,9,0,6,4
32489,39,49,12,7,9,10,3,9,1
32490,40,49,12,7,10,1,8,10,4
32491,41,49,12,0,7,7,9,9,0
32492,42,49,12,9,2,7,4,3,4
32493,43,49,12,1,7,8,1,10,7
32494,44,49,12,9,0,10,8,9,7
32495,45,49,12,0,3,8,8,5,6
32496,46,49,12,0,0,4,9,2,3
32497,47,49,12,0,3,1,8,6,3
32498,48,49,12,8,6,7,1,7,5
32499,49,49,12,9,0,6,8,5,0
32500,0,0,13,4,3,0,5,7,0
32501,1,0,13,0,0,3,8,3,8
32502,2,0,13,6,8,2,5,2,5
32503,3,0,13,3,10,3,9,6,4
32504,4,0,13,2,2,9,3,3,9
32505,5,0,13,1,3,1,4,8,3
32506,6,0,13,7,2,1,6,5,1
32507,7,0,13,10,9,10,1,4,4
32508,8,0,13,9,5,3,4,9,5
32509,9,0,13,2,8,1,9,1,7
32510,10,0,13,5,6,4,4,10,5
32511,11,0,13,3,7,6,10,3,10
32512,12,0,13,7,5,4,10,5,6
32513,13,0,13,3,5,1,6,7,2
32514,14,0,13,5,6,10,1,7,2
32515,15,0,13,0,9,3,1,5,5
32516,16,0,13,10,5,4,8,6,9
32517,17,0,13,3,9,0,4,6,7
32518,18,0,13,1,9,3,6,1,1
32519,19,0,13,4,10,10,8,1,8
32520,20,0,13,7,0,10,9,2,7
32521,21,0,13,4,5,9,10,10,2
32522,22,0,13,7,2,5,10,8,8
32523,23,0,13,2,9,8,5,10,6
32524,24,0,13,7,10,8,5,10,5
